"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72509014739","2019-02-27T21:22:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","10","23","T","-SN:03 |SN |",,,"57",,"OVC:08 44","30.13","7.00","19","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10902/27/19 21:22:03 SPECI KBOS 280222Z 18006KT 7SM -SN OVC044 M05/M12 A3016 RMK AO2 SNB19 P0000 T10501122 (HGC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T21:45:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","13","22","T","-SN:03 |SN |",,,"68",,"OVC:08 23","30.12","2.00","19","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11602/27/19 21:45:03 SPECI KBOS 280245Z 17005KT 2SM -SN OVC023 M06/M11 A3015 RMK AO2 SNB19SNEMM P0000 T10561106 $ (HGC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T21:52:00","FM-16","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","14","21",,"-SN:03 |SN |",,,"74",,"OVC:08 19","30.12","1.50","19","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11802/27/19 21:52:03 SPECI KBOS 280252Z 18005KT 1 1/2SM -SN OVC019 M06/M10 A3015 RMK AO2 SNB19SNEMMB46 P0001 $ FIBI (ETM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T21:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","14","22","0.01","-SN:03 |SN |","+0.06","6","71","30.14","OVC:08 17","30.11","1.50","20","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14202/27/19 21:54:03 METAR KBOS 280254Z 17005KT 1 1/2SM -SN OVC017 M06/M10 A3014 RMK AO2 SNB19SNEMMB46 SLP207 P0001 60001 T10561100 56020 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T22:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","22",,,"+0.06","6","71","30.14","15","30.12","1.49","20","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07672509 11424 81705 11056 21100 30199 40207 56020 69937 771// 90254 555 92803=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T22:02:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","15","21","T","-SN:03 |SN |",,,"78",,"OVC:08 14","30.12","1.00","19","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13202/27/19 22:02:03 SPECI KBOS 280302Z 18004KT 1SM R04R/P6000FT -SN OVC014 M06/M09 A3015 RMK AO2 TWR VIS 1 1/2 P0000 T10611094 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T22:38:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","16","21","0.01","-SN:03 |SN |",,,"81",,"OVC:08 28","30.11","1.50","20","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10902/27/19 22:38:03 SPECI KBOS 280338Z 19004KT 1 1/2SM -SN OVC028 M06/M09 A3014 RMK AO2 P0001 T10611089 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T22:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","16","21","0.02","-SN:03 |SN |",,,"81","30.12","FEW:02 10 OVC:08 28","30.10","1.50","20","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13302/27/19 22:54:03 METAR KBOS 280354Z 17005KT 1 1/2SM -SN FEW010 OVC028 M06/M09 A3013 RMK AO2 SFC VIS 2 SLP200 P0001 T10611089 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T23:18:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","16","21","0.01","-SN:03 |SN |",,,"81",,"FEW:02 10 BKN:07 35 OVC:08 65","30.09","1.50","20","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13302/27/19 23:18:03 SPECI KBOS 280418Z 16003KT 1 1/2SM -SN FEW010 BKN035 OVC065 M06/M09 A3012 RMK AO2 SFC VIS 2 P0001 T10611089 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T23:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","17","22","0.02","-SN:03 |SN |",,,"82","30.10","SCT:04 10 SCT:04 16 OVC:08 36","30.07","1.50","21","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14002/27/19 23:54:03 METAR KBOS 280454Z 17003KT 1 1/2SM -SN SCT010 SCT016 OVC036 M06/M08 A3010 RMK AO2 SLP192 P0003 T10561083 410331106 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-27T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,"-4","20","35","30.31","30.30","15","9.7","0","-14.0","45","26","13","280","28","0.05",,"1.2","310","22","SN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73524 HR PRECIPITATION (IN): 0.05  24 HR SNOWFALL (IN):1.2  WEATHER(CODE):8  24 HR MAX TEMP (F): 2624 HR MIN TEMP (F): 13AVERAGE STATION PRESSURE:30.300 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.7 24 HR AVG TEMP (F): 20DEPART FROM NORMAL:-14  HEATING DEGREE DAYS: 45 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):26  LATEST NIGHT MIN TEMP(1900-0800 LST):13 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.02 0.02","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0623","1731",,"2006-10-05"
"72509014739","2019-02-28T00:02:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","17","22","T","-SN:03 |SN |",,,"82",,"FEW:02 10 SCT:04 16 OVC:08 26","30.07","1.50","21","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/28/19 00:02:02 SPECI KBOS 280502Z 14003KT 1 1/2SM -SN FEW010 SCT016 OVC026 M06/M08 A3010 RMK AO2 P0000 T10561083 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T00:52:00","FM-16","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","16","21",,"-SN:03 |SN |",,,"80",,"BKN:07 11 OVC:08 16","30.06","1.00","20","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13402/28/19 00:52:02 SPECI KBOS 280552Z 02006KT 1SM R04R/P6000FT -SN BKN011 OVC016 M06/M09 A3009 RMK AO2 TWR VIS 1 1/2 P0002 $ FIBI (ETM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","16","21","0.02","-SN:03 |SN |","+0.06","6","81","30.08","OVC:08 13","30.06","1.00","20","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16302/28/19 00:54:02 METAR KBOS 280554Z 02007KT 1SM R04R/P6000FT -SN OVC013 M06/M09 A3009 RMK AO2 TWR VIS 1 1/2 SLP187 P0002 60007 T10611089 11039 21061 56020 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","21",,,"+0.06","6","81","30.08","15","30.07","0.99","20","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272509 11416 80207 11061 21089 30182 40187 56020 60021 771// 90554 333 11039 21106 555 92806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T01:34:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","15","20","0.03","-SN:03 |SN |",,,"81",,"SCT:04 13 OVC:08 20","30.05","1.50","19","360",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11602/28/19 01:34:02 SPECI KBOS 280634Z 36007KT 1 1/2SM -SN SCT013 OVC020 M07/M09 A3008 RMK AO2 P0003 T10671094 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","15","20","0.04","-SN:03 |SN |",,,"81","30.06","FEW:02 13 OVC:08 20","30.03","1.25","19","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15502/28/19 01:54:02 METAR KBOS 280654Z 01008KT 1 1/4SM R04R/4000VP6000FT -SN FEW013 OVC020 M07/M09 A3006 RMK AO2 TWR VIS 1 1/2 SLP179 P0004 T10671094 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","14","19","0.04","-SN:03 |SN |",,,"81","30.04","FEW:02 11 OVC:08 16","30.02","1.25","18","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13702/28/19 02:54:02 METAR KBOS 280754Z 35007KT 1 1/4SM -SN FEW011 OVC016 M07/M10 A3005 RMK AO2 TWR VIS 1 1/2 SLP174 P0003 T10721100 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T03:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","14","19","0.02","-SN:03 |SN |","+0.04","6","81","30.04","OVC:08 16","30.02","1.25","18","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14202/28/19 03:54:02 METAR KBOS 280854Z 35007KT 1 1/4SM -SN OVC016 M07/M10 A3005 RMK AO2 TWR VIS 1 1/2 SLP174 P0003 60010 T10721100 56013 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T04:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","19",,,"+0.04","6","81","30.04","15","30.03","1.24","18","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07672509 11420 83507 11072 21100 30168 40174 56013 60037 771// 90854 555 92809=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T04:20:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","14","19","0.01","-SN:03 |SN |",,,"81",,"SCT:04 23 OVC:08 44","30.02","2.00","18","340",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14002/28/19 04:20:02 SPECI KBOS 280920Z 34007KT 2SM R04R/2400VP6000FT -SN SCT023 OVC044 M07/M10 A3005 RMK AO2 SFC VIS 4 P0001 T10721100 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T04:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","14","20","0.01","-SN:03 |SN |",,,"78","30.06","FEW:02 17 OVC:08 40","30.04","2.00","18","340",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12902/28/19 04:54:02 METAR KBOS 280954Z 34007KT 2SM -SN FEW017 OVC040 M07/M10 A3007 RMK AO2 SFC VIS 5 SLP180 P0001 T10671100 $ (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T05:05:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","14","20","T","-SN:03 |SN |",,,"78",,"BKN:07 17 OVC:08 40","30.04","2.00","18","330",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12202/28/19 05:05:02 SPECI KBOS 281005Z 33008KT 2SM -SN BKN017 OVC040 M07/M10 A3007 RMK AO2 SFC VIS 7 P0000 T10671100 $ (ETM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T05:47:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","13","20","T","-SN:03 |SN |",,,"74",,"BKN:07 17 OVC:08 38","30.04","10.00","18","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11202/28/19 05:47:02 SPECI KBOS 281047Z 35007KT 10SM -SN BKN017 OVC038 M07/M11 A3007 RMK AO2 P0000 T10671106 $ (DH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T05:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","13","20","T","-SN:03 |SN |",,,"74","30.07","OVC:08 20","30.04","10.00","18","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11202/28/19 05:54:02 METAR KBOS 281054Z 35007KT 10SM -SN OVC020 M07/M11 A3007 RMK AO2 SLP182 P0000 T10671106 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T06:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","13","20","T","-SN:03 |SN |","-0.04","3","74","30.09","BKN:07 24 OVC:08 35","30.06","3.00","18","330",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15702/28/19 06:54:02 METAR KBOS 281154Z 33008KT 3SM -SN BKN024 OVC035 M07/M11 A3009 RMK AO2 TWR VIS 10 SLP189 P0000 60011 70018 T10671106 11061 21072 53015 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T07:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","20",,,"-0.04","3","74","30.09","26","30.07","2.98","18","330",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09872509 11548 83308 11067 21106 30182 40189 53015 60031 771// 91154 333 11033 21072 70046 555 92812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T07:04:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","13","19","T","-SN:03 |SN |",,,"77",,"SCT:04 26 OVC:08 35","30.07","3.00","17","330",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12002/28/19 07:04:02 SPECI KBOS 281204Z 33011KT 3SM -SN SCT026 OVC035 M07/M11 A3010 RMK AO2 TWR VIS 10 P0000 T10721106 (DH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T07:20:00","FM-15","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","13","20","0.01",,,,"74",,,,"2.50",,"330",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET108METAR KBOS 281220Z 33010KT 2 1/2SM R04R/5500VP6000F -SN BKN028 OVC035 M07/M11 A3011 RMK A02 P0001 T10671106=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T07:31:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","13","20","0.01","-SN:03 |SN |",,,"74",,"OVC:08 29","30.08","1.50","18","330",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13802/28/19 07:31:02 SPECI KBOS 281231Z 33009KT 1 1/2SM R04R/5000VP6000FT -SN OVC029 M07/M11 A3011 RMK AO2 SFC VIS 1 3/4 P0001 T10671106 (DH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","14","20","0.01","-SN:03 |SN |",,,"78","30.12","BKN:07 21 OVC:08 30","30.09","1.00","18","340",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14702/28/19 07:54:02 METAR KBOS 281254Z 34010KT 1SM R04R/3000V5500FT -SN BKN021 OVC030 M07/M10 A3012 RMK AO2 SFC VIS 1 1/4 SLP200 P0001 T10671100 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T08:45:00","FM-16","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","14","20","T","-SN:03 |SN |",,,"78",,"FEW:02 20 BKN:07 31 OVC:08 41","30.11","1.00","18","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14802/28/19 08:45:02 SPECI KBOS 281345Z 33007KT 1SM R04R/5500VP6000FT -SN FEW020 BKN031 OVC041 M07/M10 A3014 RMK AO2 SFC VIS 1 3/4 P0000 T10671100 (DH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2019-02-28T08:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","14","20","T","-SN:03 |SN |",,,"78","30.14","FEW:02 20 BKN:07 34 OVC:08 45","30.11","1.00","18","330",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15102/28/19 08:54:02 METAR KBOS 281354Z 33010KT 1SM R04R/4500VP6000FT -SN FEW020 BKN034 OVC045 M07/M10 A3014 RMK AO2 SFC VIS 3 SLP206 P0000 T10671100 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
